1,Stuffed Toy,-1.3014774348322204,-3.7437303068759737,0.7481137397668348
2,Book,-1.264697039799065,-2.959568011963742,0.7283826013942689
4,Bottle,-1.523242691349839,-3.7593605096574976,0.8130930183688214
8,Cup,-1.4054965910761936,-3.3128862120491736,0.7522230006890112
