0,Book,-3.144408608149784,-2.151643116902882,0.7263428156668789
1,Stuffed Toy,-3.1447036049706685,-2.340163200569276,0.740563214077633
2,Bottle,-3.1388996331068424,-1.9041935797058132,0.8139818123022348
4,Cup,-3.3369879689196535,-2.22031159947738,0.7518819920057094
