4,Bottle,1.3855500953414384,-3.0179418259116586,0.8288226620311661
5,Stuffed Toy,1.7538770853104242,-3.036431998933039,0.7960642173495676
6,Cup,1.8949949376777573,-2.877518084182843,0.7725336205023753
7,Book,1.6124084815921325,-2.8548376023338626,0.7412517921614575
