0,Book,-1.8483155874319201,-6.08212518979015,0.4337053442256704
3,Stuffed Toy,-1.9163685812957227,-6.300116025737759,0.49050492957093417
5,Bottle,-1.8399798656235418,-6.479804297829715,0.5264700676947667
6,Cup,-1.9126626205091823,-5.887367852411035,0.4760751529174755
